video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at,search_term,city
/watch?v=EfK-WX2pa8c&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCWfAZudbGLAyrrEBaGuslNA,The Clash,The Clash - London Calling (Official Video),57M,14 years,#TheClash #LondonCalling #TheClashOfficial #TheClashOfficialVideo #TheClashOfficialAudio #TheClashSongs ...,2024-01-29 03:43:58.595162,rock music,London
/watch?v=bJ9r8LMU9bQ&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCWfAZudbGLAyrrEBaGuslNA,The Clash,The Clash - Rock the Casbah (Official Video),93M,14 years,#TheClash #RockTheCasbah #TheClashOfficial #TheClashOfficialVideo #TheClashOfficialAudio #TheClashSongs ...,2024-01-29 03:43:58.596975,rock music,London
/watch?v=wYp5f-gkkEc&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@PeteVinniePlay,Pete & Vinnie Play,CAMDEN TOWN - London's Rock and Metal Area and Iconic Music Venues,12K,2 years,"Hi Everyone, A few weeks ago we posted our latest vlog in Denmark Street. You guys really enjoyed it and asked for more videos ...",2024-01-29 03:43:58.598618,rock music,London
/watch?v=ROTjo6zxgOc&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@worldstarhiphop,WORLDSTARHIPHOP,"PnB Rock ""London"" (WSHH Exclusive - Official Music Video)",2.6M,5 years,"Watch the official music video for ""London"" by PnB Rock. Catch These Vibes Out Now - https://Atlantic.lnk.to/CatchTheseVibes ...",2024-01-29 03:44:05.833792,rock music,London
/watch?v=ZsOPlWPuTGs&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@FreeToursbyFootLondon,Free Tours by Foot - London,London Music Tour 4K | Rock N Roll in Soho,184K,2 years,London has long been the epicentre of the Rock n' Roll world and this nostalgic tour will take you on a journey through ...,2024-01-29 03:44:05.839553,rock music,London
/watch?v=AKORP6ENyFw&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@cherryredgroup,Cherry Red Records,"April Wine - I Like To Rock - (Live at Hammersmith Odeon, London, UK, 1981)",362K,10 years,"APRIL WINE i like to rock 13 i like to rock One of the most successful rock bands ever to come out of Canada, April Wine were ...",2024-01-29 03:44:05.842903,rock music,London
/watch?v=ZCb6sHeC7ac&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCWfAZudbGLAyrrEBaGuslNA,The Clash,The Clash - Rock the Casbah (4K),1.6M,1 year,#TheClash #RockTheCasbah #TheClashOfficialVideo #RockTheCasbah4K #TheClashOfficial4KVideo #TheClashOfficial ...,2024-01-29 03:44:05.846254,rock music,London
/watch?v=0v4NqK8lFWg&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Joolzguides,Joolz Guides - London History Walks - Travel Films,Camden Town Rock n Roll Punk Music Pub Crawl - London,459K,6 years,Camden Town Rock n Roll Punk Music - London Pub Crawl Joolz Guides takes you for a walk through his old stomping ground.,2024-01-29 03:44:05.850840,rock music,London
/watch?v=qG1qOd_KwDM&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Viator,Viator Travel,London Rock Music Tour,41K,11 years,"Calling all music lovers! This is the perfect way to discover London's rock music history. Visit Abbey Road, Tin Pan Alley and ...",2024-01-29 03:44:05.854343,rock music,London
/watch?v=uC4Z62aqG60&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@rocknroll6867,Rock N Roll,The London Rock and Roll Show 1972,31K,3 years,rock n roll intro:(0:00) The House Shakers - Be Bop A Lula:(0:51) Heinz - C'mon Everybody:(3:22) Screaming Lord Sutch:(5:37) Bo ...,2024-01-29 03:44:05.856957,rock music,London
/watch?v=flWLKzL4VH4&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@JackYoungDrums,Jack Young,London Calling   Trinity Rock & Pop Drums Grade 3,118K,5 years,"My Book, The Practical Tutor, Available now! - https://www.amazon.co.uk/dp/B09Q12DWMG.",2024-01-29 03:44:05.859393,rock music,London
/watch?v=pvfFuASYgfM&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Brucefanvideo,Brucefanvideo,BRUCE SPRINGSTEEN LIVE | THUNDER ROAD | Hard Rock Calling Festival 2012,3M,11 years,"Performed in Hyde Park, London, july 14th 2012. Springsteen starts the concert with this great piano version, not played since ...",2024-01-29 03:44:05.862196,rock music,London
/watch?v=RpzRI1RMn18&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@AlexHaitz,Alex Haitz,ALBUM REACTION: The Clash — London Calling,345,10 hours,Patreon: https://www.patreon.com/alexhaitz ▻Try NordVPN and Save $$$: https://go.nordvpn.net/SH4JJ ▻Donate w/ PayPal: ...,2024-01-29 03:44:05.866288,rock music,London
/watch?v=BNF9WWlgSdo&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Joolzguides,Joolz Guides - London History Walks - Travel Films,London Music Tour of Soho,360K,5 years,"Denmark Street Elton John, The Kinks, Black Sabbath, David Bowie. La Gioconda bar where musicians like Bowie and Marc ...",2024-01-29 03:44:05.869896,rock music,London
/watch?v=h6yqXsrT8q8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@P24536,P24536,"Marty Stuart - Hillbilly Rock     (London, UK)",268K,12 years,and a small commercial break to the end of the fantastic show :)) Marty Stuart & His Fabulous Superlatives on 1st February 2011 ...,2024-01-29 03:44:05.872191,rock music,London
/watch?v=aSkFygPCTwE&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCjwhEPNX5rsU6gl_8qZMQZg,Kid Rock,Kid Rock - All Summer Long [Official Music Video],122M,14 years,"Kid Rock is a singer renowned for his hit songs “Picture,” “Only God Knows Why,” “All Summer Long,” “Born Free,” “Cowboy,” ...",2024-01-29 03:44:13.837205,rock music,London
/watch?v=cznPYzrEBRk&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@veliste,veliste,London - Non-Stop Rock,38K,14 years,band: London song: Non-Stop Rock Album: Non-Stop Rock (1985) Band members: Nadir D'Priest - vocals Lizzie Grey - guitar ...,2024-01-29 03:44:13.852236,rock music,London
/watch?v=IuP-_L_XkOY&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UC52OnlZcHd_ajoTiqcskrvg,PnB Rock,PnB Rock - London [Official Audio],1.8M,6 years,PnB Rock - London Catch These Vibes Out Now Download & Stream: https://Atlantic.lnk.to/CatchTheseVibes TrapStar Turnt ...,2024-01-29 03:44:13.855051,rock music,London
/watch?v=N0k4UD_0m4c&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@graveyardsoil,tsuki,NIGHT SINS - To London Or the Lake - LIVE @TheCatchOne Jan.27th.2024,1 view,18 hours,Night Sins Live at the CATCH ONE. To London or The Lake. ~,2024-01-29 03:44:13.860470,rock music,London
/watch?v=IOZ5cAKMP8U&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@HotrLondon,House on the Rock London,HillCity Choir Praise & Worship | 28th January 2024,8,9 hours,Be blessed by this Sunday Service ministration from HillCity Choir.,2024-01-29 03:44:13.862776,rock music,London
/watch?v=lEBld-53ctI&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@victorgiakoumatosmusic,Victor Giakoumatos Music,From London to Hong Kong - My new English Rock Ballad Song,No,3 hours,"this is my new English Rock Ballad Song : from London to Hong Kong, Music /Lyrics : Victor Giakoumatos, hey hey look around, ...",2024-01-29 03:44:13.875122,rock music,London
/shorts/EUaCSKC24Rs,/@musicevents6570,Music & Events,Depeche Mode - Walking in my shoes (27/Jan-2024) - London,223,15 hours,Just... precious!,2024-01-29 03:44:13.880114,rock music,London
/shorts/Uxh73rBeU_A,/@LarryLondonDrummer,Larry London Drummer,Pushed the RAWK Button in a Latin Song!  *DRUM COVER* Larry London #shorts  #drumcover #rickymartin,143,16 hours,"SWIPE UP on phone to see another Short. See full video @LarryLondonDrummer Every Style has its own language, it's own ...",2024-01-29 03:44:13.883957,rock music,London
/watch?v=F4JuRqbyl6o&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@WatchMojo,WatchMojo.com,Top 10 Greatest British Rock Bands,1.1M,7 years,"For this list, we're counting down the most influential music groups from the United Kingdom, regardless of whether they were ...",2024-01-29 03:44:13.897088,rock music,London
/watch?v=uwIGZLjugKA&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCjwhEPNX5rsU6gl_8qZMQZg,Kid Rock,Kid Rock - All Summer Long [Official Music Video],95M,15 years,"Kid Rock is a singer renowned for his hit songs “Picture,” “Only God Knows Why,” “All Summer Long,” “Born Free,” “Cowboy,” ...",2024-01-29 03:44:13.910272,rock music,London
/watch?v=bdF4f9S50_Q&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@soundmojo,SoundMojo,The Power of London: A History of London's Music Scenes,8.3K,3 years,"As the hub for England and formerly the British Empire, London has always been a city that drew people in. The city's ...",2024-01-29 03:44:13.925508,rock music,London
/watch?v=iNmTf2KSrm8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@PreviewLondon,Preview London,London Rock Tour in HD,8.3K,10 years,An entertaining and highly informative tour around London on the Magic Bus. Bruce Cherry gives us a running commentary on the ...,2024-01-29 03:44:13.933432,rock music,London
/watch?v=n8nxat606zY&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@ratounette18,ratounette18,Rock Goddess - 1984 - Live In London,97K,10 years,chouette groupe de hard rock féminin des années 80's.,2024-01-29 03:44:13.936781,rock music,London
/watch?v=skZHO0YIHbU&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UC2qWxZHgnlwDvcmLqP23jrA,Fall Out Boy,Save Rock and Roll (VEVO Presents: Live in London),1.6M,10 years,"VEVO Presents: Fall Out Boy - ""Save Rock and Roll"" - an exclusive live performance at O2 Islington Academy, London. Watch the ...",2024-01-29 03:44:13.943499,rock music,London
/watch?v=HyWajWueH2w&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@earMUSICofficial,earMUSIC,Europe 'The Final Countdown' - From 'Live At Sweden Rock - 30 Anniversary Show',28M,10 years,"The Swedish rock band celebrated this event together with 30000 people at the famous Sweden Rock Festival, playing a total ...",2024-01-29 03:44:24.037420,rock music,London
/watch?v=bcSgJNF2khg&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@festivalofthedead451,Festival of The Dead,The Rock Orchestra by Candlelight,138K,2 years,Get ready to be moved with an orchestral reimagining of the Rock and Metal genres performed by Festival of The Dead's 'Rock ...,2024-01-29 03:44:24.041127,rock music,London
/watch?v=sVU5S0MAHxc&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@SzilviaBacsa,Szilvia Bacsa,ELO -   Rock'n roll is king,16M,4 years,"I do not own any of the art used in this video. All rights and credit go to their respective owners, whoever they may be. I do not own ...",2024-01-29 03:44:24.042474,rock music,London
/watch?v=JhvCOZbHnAk&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@FeiTan1101,Fei Tan,The London Symphony Orchestra ‎ The Power Of Classic Rock,10K,3 years,CBS Records The London Symphony Orchestra with The Royal Choral Society A1 Two Tribes / Relax A2 Drive A3 Purple Rain ...,2024-01-29 03:44:24.043979,rock music,London
/watch?v=v48kXFh0MOo&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@niemminnen,niemminnen,CLASSICAL LOVE AND ROCK SONGS (1) - Royal Philharmonic Orechestra (album),282K,8 years,Link na stiahnutie (jednotlivo s popisom) z uložto: ...,2024-01-29 03:44:24.045242,rock music,London
/watch?v=21VeAmPOBzI&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCk87V2lvXb6AMZXkLY3_phQ,ELO,Electric Light Orchestra - Rock n' Roll Is King (Official Video),30M,14 years,Music video by Electric Light Orchestra performing Rock 'N' Roll Is King. (C) 1983 SONY BMG MUSIC ENTERTAINMENT.,2024-01-29 03:44:24.046691,rock music,London
/watch?v=GHcQ6sG4om8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@shoutstudios,Shout! Studios,B.B. King-Rock Me Baby (3/6) Live at the Royal Albert Hall 2011,14M,11 years,"B.B. King Live at the Royal Albert Hall Rock Me Baby-lyrics Rock me baby, rock me all night long Rock me baby, honey, rock me ...",2024-01-29 03:44:24.048236,rock music,London
/watch?v=aHAWQhiNgaw&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Zarastro1040,Zarastro1040,"Queen - Big Spender / Jailhouse Rock - Hammersmith Odeon, London - 1975/12/24",182K,14 years,"Queen - Big Spender / Jailhouse Rock - Hammersmith Odeon, London - 1975/12/24.",2024-01-29 03:44:24.049577,rock music,London
/watch?v=TVm3UuhruwA&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@EpicSymphonicRock,Epic Symphonic Rock,Another Brick in The Wall - Epic Symphonic Rock,801K,3 years,Do you want to be part of the Epic Global Orchestra? everyone is invited even if you don't play any instrument yet. Leave us a ...,2024-01-29 03:44:24.051391,rock music,London
/watch?v=sSvs6aHsvMY&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@vmmusicchannel567,VM Music Channel,Top 100 British Rock Songs. Best British Rock Songs.,53K,2 years,The video shows top 100 most listened British rock songs. Which are your best British rock songs? Please specify it in comments.,2024-01-29 03:44:24.053211,rock music,London
/watch?v=SbNVIPAABgw&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCi2KNss4Yx73NG0JARSFe0A,Foo Fighters,"Foo Fighters - Rock And Roll (Live At Wembley Stadium, 2008)",12M,4 years,"Filmed over two sold-out nights at England's largest arena, “Live at Wembley Stadium” captures Foo Fighters at their biggest and ...",2024-01-29 03:44:24.054708,rock music,London
/watch?v=valG0iG6wd4&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@metalvideosarchive436,METAL VIDEOS ARCHIVE,London -  Radio Stars,11K,6 years,"From the 1985 album ""Non-Stop Rock""",2024-01-29 03:44:24.056168,rock music,London
/watch?v=yc6cPlIoUEU&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@EpicSymphonicRock,Epic Symphonic Rock,Sweet Child O' Mine Symphonic - Epic Symphonic Rock,2.5M,7 years,Follow us: www.instagram.com/epicsymphonicrock www.facebook.com/epicsymphonicrock Not so New!!!,2024-01-29 03:44:24.057421,rock music,London
/watch?v=QHVQ0qmhXFQ&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@TheClassicRockShow,The Classic Rock Show,"Meat Loaf ""Bat Out of Hell"" performed by The Classic Rock Show",2.9M,7 years,"The Classic Rock Show performing ""Bat Out of Hell"", the title track from the 1977 album by Meat Loaf, recorded live at the ...",2024-01-29 03:44:24.058689,rock music,London
/watch?v=3xqNpldJfeQ&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCr8RbU-D7iSvpy0ZO-AasoQ,INNA,INNA - J'Adore | Rock the Roof @ London,3.2M,11 years,"Rock the Roof music video by INNA performing the single ""J'Adore"" live in London. 2012 Concerts: booking@innaofficial.com Get ...",2024-01-29 03:44:24.060133,rock music,London
/watch?v=_Y-4qjeFDoM&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@raindrums7496,Rain Drums,"Depeche Mode - ""Behind The Wheel"" The O2, London, Saturday 27th January 2024.",1.2K,16 hours,"First time in a few years that this classic DM single has been performed live. Brilliant version! This song was dedicated to the late, ...",2024-01-29 03:44:35.738694,rock music,London
/watch?v=GlG-vN8i9Qc&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@SchoolofRockUSA,School of Rock,"School of Rock Students Perform ""California Dreamin'"" by The Mamas & The Papas",11M,4 years,"School of Rock students perform """"California Dreamin"""" live in studio. CAST: Lead Vocals - Lauren Frihauf Background Vocals ...",2024-01-29 03:44:35.743112,rock music,London
/watch?v=BHzMX_fCq3E&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@hAnD90,hAnD90,Bon Jovi w/ Kid Rock - Old Time Rock And Roll (London 2010),4.1M,9 years,"During the break in the Bad Medicine David launched into the Bob Seger classic ""Old Time Rock And Roll"". This was actually the ...",2024-01-29 03:44:35.746583,rock music,London
/watch?v=1iPt7UQHDfo&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@thexfactor,The X Factor UK,The cast of School of Rock open the Live Results Show | The X Factor UK 2016,2M,7 years,"The cast of West End musical School of Rock opened tonight's X Factor Live Results show, singing the title track from the show.",2024-01-29 03:44:35.752504,rock music,London
/watch?v=jakbu9GMNJ8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Philwinds,Philharmonic Wind Orchestra,Let's Get Loud / Party Rock Anthem / Oppa Gangnam Style,6.9M,10 years,The Philharmonic Winds Goes Pop 2012 16 Dec 2012 Esplanade Concert Hall Conductor: Adrian Chiang Arranged by: Ong Jiin ...,2024-01-29 03:44:35.755445,rock music,London
/watch?v=m4Dku9b-87M&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@Guitargate,Michael Palmisano,Top Five (5) Rock Concert Opening Songs Of All Time,4.3M,1 year,Join The Guitargate Masterclasses For $1/ Day - https://Guitargate.com/masterclasses -- All Links: https://linktr.ee/guitargate.,2024-01-29 03:44:35.758603,rock music,London
/watch?v=p8hKsPtw4yY&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@TheSteved111,TheSteved111,Soundgarden - Hyde Park - Hard Rock Calling 7-13-2012 - Pro Shot (HQ) Full Show,2.7M,7 years,"SOUNDGARDEN July 13, 2012 - Hard Rock Calling Hyde Park, London, UK Running Time 1:53:57 01 Searching With My Good ...",2024-01-29 03:44:35.762381,rock music,London
/watch?v=s3nEAmt5AZ8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCB0JSO6d5ysH2Mmqz5I9rIw,AC/DC,"AC/DC - Let There Be Rock (Apollo Theatre, Glasgow, April 1978)",19M,10 years,"Chorus: He said, ""Let there be sound"" There was sound ""Let there be light"" There was light ""Let there be drums"" There was drums ...",2024-01-29 03:44:35.765425,rock music,London
/watch?v=mbf7KLO3Ig8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@TheSoldiier,The Soldier,Linkin Park - ROCK AM RING (Studio Version W/Intros/Outros) FULL SET,2.1M,1 year,"Rock am ring ha sido de los conciertos favoritos por Linkin Park si duda de los mejores, y lo refuerza el gran set que uso la banda ...",2024-01-29 03:44:35.770536,rock music,London
/watch?v=vgvdZsxc8fM&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@EpicSymphonicRock,Epic Symphonic Rock,Kashmir Led Zeppelin - Epic Symphonic Rock.,6.6M,5 years,Do you want to be part of the orchestra? Do you want to be part of the Epic Global Orchestra? everybody is invited even if you ...,2024-01-29 03:44:35.773999,rock music,London
/watch?v=o_dbhidRtWk&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCr8RbU-D7iSvpy0ZO-AasoQ,INNA,INNA - INNdiA | Rock the Roof @ London,4.8M,11 years,"Rock the Roof music video by INNA performing the single ""INNdiA"" live in London. 2012 Concerts: booking@innaofficial.com Get ...",2024-01-29 03:44:35.777342,rock music,London
/watch?v=SH6-PVn8HVE&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@DrKBoogieWoogie,Brendan Kavanagh,Two Police Rock and Roll The Station Piano,22M,6 years,The Rock and Roll Piano Police on patrol...Enjoy! Subscribe to Dr K on YouTube: ...,2024-01-29 03:44:35.780392,rock music,London
/watch?v=pOgKzN7xZ08&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@BBCMusic,BBC Music,Robert Plant ft. Imelda May - Rock And Roll (Later with Jools Holland),1.5M,1 year,Robert Plant and Imelda May perform Rock And Roll on Later with Jools Holland. Watch more Later... with Jools Holland on BBC ...,2024-01-29 03:44:35.783306,rock music,London
/watch?v=K6n1NMW20EE&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@kennyjokermusic9112,KennyJoker Music,KING WASIU AYINDE K1 - ASO ROCK OF LONDON 1997 #FUJIMUSIC #K1 #AYINDE,67K,1 year,"KING WASIU AYINDE STAGE PERFORMANCE FOR ASO ROCK CLUB OF LONDON, 1997 EUROPEAN TOURS.",2024-01-29 03:44:35.786107,rock music,London
/watch?v=u7DvGTTYj_M&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@JackYoungDrums,Jack Young,Billie Jean   Trinity Rock & Pop Drums Grade 1,662K,5 years,"My Book, The Practical Tutor, Available now! - https://www.amazon.co.uk/dp/B09Q12DWMG.",2024-01-29 03:44:35.788693,rock music,London
/watch?v=Sm8Q21jJEr8&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@officiallondontheatre,OfficialLondonTheatre,We Will Rock You | West End LIVE 2022,93K,1 year,Rocking the West End LIVE stage is the cast of We Will Rock You performing your favourite Queen songs. Official London Theatre ...,2024-01-29 03:44:35.791693,rock music,London
/watch?v=DVMuWdemxMQ&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/@earMUSICofficial,earMUSIC,H.E.A.T - Live at SWEDEN ROCK FESTIVAL - Full LIVE show from 2018,277K,3 years,"Every song from this setlist is as lively and intoxicating as the next, making this a memorable show that every rock music fan will ...",2024-01-29 03:44:35.794570,rock music,London
/watch?v=LJTk64tzduQ&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCWfAZudbGLAyrrEBaGuslNA,The Clash,The Clash - Rock the Casbah (Remastered),1M,1 year,Follow The Clash: Official website - https://www.theclash.com/ Facebook - https://www.facebook.com/theclash/ Twitter ...,2024-01-29 03:44:35.797436,rock music,London
/watch?v=3f2g4RMfhS0&pp=ygURcm9jayBtdXNpYyBMb25kb24%3D,/channel/UCB0JSO6d5ysH2Mmqz5I9rIw,AC/DC,AC/DC - Let There Be Rock (Official Video),67M,6 years,"Chorus: He said, ""Let there be sound"" There was sound ""Let there be light"" There was light ""Let there be drums"" There was drums ...",2024-01-29 03:44:35.800219,rock music,London
/watch?v=0DLeH2FWFTE&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UCsFPCqkPsesPa8XxN1pJx-w,thebandheart,Heart - These Dreams (Live In Seattle),40M,6 years,"Available to purchase on DVD, BLU RAY and Digital Download June 30 2017. Filmed on August 8th, 2002, “Alive In Seattle” ...",2024-01-29 03:44:52.312238,rock music,Seattle
/watch?v=rzN4Ld6B7NI&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@TheGrungeScene,The Grunge Scene,Reliving The Seattle Scene With Your Favorite Grunge Bands,89K,2 years,the term grunge evolved from something dirty and fans and the bands took back the word and embraced it!,2024-01-29 03:44:52.315211,rock music,Seattle
/watch?v=fkI1EQy9un8&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UC9BitWNKe2j3D2srMOSJjZQ,Ayron Jones,Ayron Jones - Take Me Away,2.3M,3 years,"The official music video for Ayron Jones' ""Take Me Away."" Listen to ""Take Me Away"": https://ayron.lnk.to/TakeMeAwayID Follow ...",2024-01-29 03:44:52.317879,rock music,Seattle
/watch?v=EQ0cWxPPG2Q&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@everythingology5081,Everythingology,List Of Famous Bands From Seattle 🌞 🌝,1.5K,2 years,"List of Seattle bands, listed by their level of fame. This Seattle musicians list includes both bands and solo artists. All famous ...",2024-01-29 03:44:52.329173,rock music,Seattle
/watch?v=tGf_M6Ksd30&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@TheJoshandFriendsPodcast,The Josh and Friends Podcast,Seattle Rock Tour | The 20 Biggest Music Locations to Visit (2023),1.8K,10 months,0:00 - Intro: Seattle Rock Tour | The 20 Biggest Music Locations (2023) 1) 0:37 - Robert Lang Studios ADDRESS: 19351 23rd Ave ...,2024-01-29 03:44:52.334027,rock music,Seattle
/watch?v=uZAXmb5HzQI&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@VICE,VICE,The Seattle DJ Who Introduced Nirvana to the World | I Was There,160K,2 years,Marco Collins is a radio DJ credited with putting Seattle on the map in the 1990's by breaking bands such as Nirvana and Pearl ...,2024-01-29 03:44:52.340056,rock music,Seattle
/watch?v=Nco_kh8xJDs&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UCK9X9JACEsonjbqaewUtICA,Alice In Chains,Alice In Chains - Would? (Official HD Video),148M,13 years,#AliceInChains #Would #Rock #HD #Remastered Chorus: Into the flood again Same old trip it was back then So I made a big ...,2024-01-29 03:44:52.342410,rock music,Seattle
/watch?v=7iujg2523Mk&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@mykplaylist4751,Myk Playlist,Grunge : The Best of - featuring Nirvana Pearl Jam Soundgarden Alice In Chains Bush Foo Fighters,374K,2 years,This video is purely FAN BASE and just a playlist only. I do not own the music or the images. All credit belongs to the rightful ...,2024-01-29 03:44:52.358846,rock music,Seattle
/watch?v=3xrmTND6Jo4&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UClQT6Vnsm6BUm0I5kR26EkQ,Pearl Jam,"Pearl Jam - Daughter (Seattle, 2018)",7M,2 years,"The show's 37-song set is mixed in stereo and 5.1 digital surround sound by Pearl Jam Producer, Josh Evans.",2024-01-29 03:44:52.371345,rock music,Seattle
/watch?v=ytGhUBEFmX0&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@Bandinseattle,Band In Seattle,Thunderpussy - Thunderpussy - Live on Band In Seattle,29K,8 years,Thunderpussy performs their theme song Thunderpussy for the TV/Web show Band In Seattle! Watch for the episode featuring ...,2024-01-29 03:44:52.373575,rock music,Seattle
/watch?v=UxifjRjSkwo&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UCsFPCqkPsesPa8XxN1pJx-w,thebandheart,Heart - Dog & Butterfly (Live in Seattle),2.8M,6 years,"Available to purchase on DVD, BLU RAY and Digital Download June 30 2017. Filmed on August 8th, 2002, “Alive In Seattle” ...",2024-01-29 03:44:52.390938,rock music,Seattle
/watch?v=W8oEW05XuHw&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/channel/UCOIQXf4OkSh29TE4gfuDfrA,YANTRA,Hype! 1996 | The History of Grunge | Full Movie | Subtitled in English & Spanish ✅,331K,2 years,Documentary about the history of Grunge and it's music that originated in the city of Seattle in the 90s.,2024-01-29 03:44:52.393461,rock music,Seattle
/watch?v=I5XX6KUhs8Y&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@PeutEtreDejaVu,PeutEtreDejaVu,Heart - Alone (Alive In Seattle),653K,7 years,Ann Wison - Vocals / Acoustic Guitar / Autoharp / Flute / Ukulele Nancy Wilson - Guitar / Acoustic Guitar / Vocals / Mandolin ...,2024-01-29 03:44:52.395625,rock music,Seattle
/watch?v=p0KSWLtfLPE&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@OGGOAT23,OGGOAT_ _,The Dark Side Of The 90s: Grunge and the Seattle Sound,166K,2 years,grunge #90s #nirvana #soundgarden #pearljam #seattle #aliceinchains #punk #metal #rock.,2024-01-29 03:44:52.408732,rock music,Seattle
/watch?v=WuTY805MzJc&pp=ygUScm9jayBtdXNpYyBTZWF0dGxl,/@TrashTheory,Trash Theory,Before Nevermind: How Grunge Became Grunge,929K,2 years,And how did it get to the point where Nirvana could dethrone Guns N' Roses as America's biggest rock band. This is the journey to ...,2024-01-29 03:44:52.412767,rock music,Seattle
