video_url,user_url,username,title,view_num,created_at,shortdesc,collected_at,search_term,city
/watch?v=DHE7I1MWbrc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@lewisluongrelaxation,LewisLuong Relaxation Cafe,New Orleans and New Orleans Jazz: Best of New Orleans Jazz Music (New Orleans Jazz Festival & Fest),5.3M,8 years,New Orleans and New Orleans Jazz - best of New Orleans jazz music for New Orleans jazz festival 2015 and New Orleans jazz ...,2024-01-29 03:01:51.937000,jazz,New Orleans
/watch?v=yYCHUGTdEfY&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@PLAYaudioTheSmoothJazzChannel,PLAYaudio - Smooth Jazz and more,"New Orleans City Jazz [Trumpet Jazz, Big Band Jazz]",686K,4 months,"As per request, here is our compilation of tracks for a city which made the history of Jazz: New Orleans 00:00:00 Do You Know ...",2024-01-29 03:01:51.944326,jazz,New Orleans
/watch?v=zU9JR1zlFfE&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@RelaxMusicRecords,Relax Music,Relax Music - New Orleans Dreams - Smooth Jazz Trumpet Lounge Music,348K,2 years,"Our Jazz Instrumental Music can be used for relaxing, calm, romantic dinner, cooking, work, and relaxation. This relaxing Jazz ...",2024-01-29 03:01:51.947487,jazz,New Orleans
/watch?v=mM1dIwGO00w&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@coffeerelaxingjazz,Coffee Relaxing Jazz,"New York Jazz Lounge with Relaxing Jazz Bar Classics 🍷Jazz Music for Studying, Working, Sleeping",4.3M,Streamed 1 year,"New York Jazz Lounge with Relaxing Jazz Bar Classics Jazz Music for Studying, Working, Sleeping Whether you're studying for ...",2024-01-29 03:02:03.098370,jazz,New Orleans
/watch?v=dIpTjQg4Zd8&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@PLAYaudioTheSmoothJazzChannel,PLAYaudio - Smooth Jazz and more,"75 Best Instrumental Jazz Hits [Smooth Jazz, Instrumental Jazz]",518K,3 months,"... It Means To Miss New Orleans TITTI CASTRINI,FRANCESCO CASALE,MAURO SERENO 04:17:59 What a Little Moonlight Can ...",2024-01-29 03:02:03.109091,jazz,New Orleans
/watch?v=3e2EWj52sNM&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@BluesWhiskey-mf1ct,Blues Whiskey,New Orleans Blues - Relaxing Whiskey Blues Music - Slow Blues & Rock Ballads - Blues Jazz Music,32K,3 months,"New Orleans Blues - Relaxing Whiskey Blues Music - Slow Blues & Rock Ballads - Blues Jazz Music ""New Orleans Blues ...",2024-01-29 03:02:03.115955,jazz,New Orleans
/watch?v=Ed-FhIZDgVA&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCBnMxlW70f0SB4ZTJx124lw,MONKEY BGM,(6hour)💖뉴올리언스 안가봤으면 이음악 PICK❗️l New Orleans Jazz Music l Relaxing Jazz Piano Music for Good Mood,246K,1 year,모든 음원은 직접 연주한 음원입니다.(All the music is directly performed.) Song List - 00:00 ...,2024-01-29 03:02:03.127624,jazz,New Orleans
/watch?v=gIPIB60DtqM&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@RelaxTube,RelaxTube,New Orleans and New Orleans Jazz: Best of New Orleans Jazz Music (New Orleans Jazz Festival & Fest),282K,4 years,New Orleans and New Orleans Jazz - best of New Orleans jazz music for New Orleans jazz festival 2016 and New Orleans jazz ...,2024-01-29 03:02:03.130147,jazz,New Orleans
/watch?v=jft3BVoxqjo&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@TheWsm0,TheWsm,Tuba Skinny - Jubilee Stomp - Royal Street I,7.9M,5 years,... in Jubilee Stomp https://youtu.be/IPQPBBR8K20 My favourite: https://youtu.be/hJP3fhan75o Recorded in New Orleans Shaye ...,2024-01-29 03:02:03.140432,jazz,New Orleans
/watch?v=0TKd9Ucybnc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@CrescentCityMusic,CrescentCityMusic - Norbert Susemihl Jazz Archive,Norbert Susemihl's New Orleans All Stars - Live at the New Orleans Jazz Museum - April 2019,199K,4 years,"Recorded live at the first ""Rhythm and Flow Festival"" in New Orleans. Hosted by Tina and Tyler Ferguson with ""Sweet Music ...",2024-01-29 03:02:03.142780,jazz,New Orleans
/watch?v=s4MrUxBbp54&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@SwingingInNewOrleans,Swinging in New Orleans,🌟 Live Jazz Experience with Swinging in New Orleans! 🎶🎹,75,Streamed 1 day,Join us every Friday from 6-9pm for an enchanting musical journey as Swinging in New Orleans sets the stage on fire at the Royal ...,2024-01-29 03:02:03.145774,jazz,New Orleans
/watch?v=eOa8TkGjFPM&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@smoothjazzpiano1492,Smooth Piano Jazz,Night Jazz - New Orleans Relaxing Piano Jazz Music - Romantic Slow Music - Soft Piano at Night,5.6K,6 months,Night Jazz - New Orleans Relaxing Piano Jazz Music - Romantic Slow Music - Soft Piano at Night ☕ Discover the best jazz piano ...,2024-01-29 03:02:03.150670,jazz,New Orleans
/watch?v=6RGZ74g6CrY&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@wwozneworleans,wwozneworleans,New Orleans Jazz Vipers - Full Set,211K,2 years,"Recorded by WWOZ at the New Orleans Jazz & Heritage Center on December 4, 2021. 0:06 YACHT CLUB SWING (from the ...",2024-01-29 03:02:03.171998,jazz,New Orleans
/watch?v=Jq0dWMpz_wI&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCaCE5pzy49M8nQ59plgmFOA,Relax Cafe Music,Slow Blues and Jazz Music - Relax Instrumental Music 10 Hours,1.1M,2 years,The Best 24/7 Radio Playlist of Slow Blues and Jazz Music! Enjoy Relax Instrumental Music for Full 10 Hours by Richard Freeman ...,2024-01-29 03:02:03.174723,jazz,New Orleans
/watch?v=oKn5hgOSx0Q&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@wwozneworleans,wwozneworleans,The Shannon Powell Traditional All Star Jazz Band - Full Set,25K,2 years,... Louis Trombone — Haruka Kikuchi Bass — Mitchell Player Recorded by WWOZ at the New Orleans Jazz & Heritage Center on ...,2024-01-29 03:02:03.183111,jazz,New Orleans
/watch?v=7izDLfOWpME&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@lewisluongrelaxation,LewisLuong Relaxation Cafe,New Orleans and New Orleans Jazz: Best of New Orleans Jazz Music (New Orleans Jazz Festival & Fest),65K,6 years,New Orleans and New Orleans Jazz - best of New Orleans jazz music for New Orleans jazz festival 2017 and New Orleans jazz ...,2024-01-29 03:02:03.188687,jazz,New Orleans
/watch?v=5SS9EnD_-_Y&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@JazzAcademy,Jazz at Lincoln Center's JAZZ ACADEMY,Exploring New Orleans Jazz,430K,8 years,Vincent Gardner leads you through the history and development of New Orleans Jazz as the band demonstrates the rhythms and ...,2024-01-29 03:02:11.591424,jazz,New Orleans
/watch?v=U61BORipCoI&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@EscapeOneChannel,Escape One,New Orleans and New Orleans Music: Best of New Orleans Music Playlist (New Orleans Music Jazz),749K,7 years,New Orleans and New Orleans music - Best of New Orleans music playlist a collection of New Orleans music for lovers of New ...,2024-01-29 03:02:11.596816,jazz,New Orleans
/watch?v=gyds04mi_Z0&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@JazzNightinAmerica,Jazz Night in America,Jon Batiste & Friends (Live) | JAZZ NIGHT IN AMERICA,2.3M,3 years,"He's graduate of both the New Orleans Center of the Creative Arts and the Juilliard School, and an alumni of both Wynton ...",2024-01-29 03:02:11.601320,jazz,New Orleans
/watch?v=ZCOWPUhLtzc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@Imaginary.Lemons,Imaginary Lemons,Delicious Dining and Cozy Vibes at Port Orleans French Quarter,50,9 hours,Join us on a virtual tour of Port Orleans French Quarter at Walt Disney World! Experience the Louisiana charm and New ...,2024-01-29 03:02:11.605338,jazz,New Orleans
/watch?v=dfuHwPtVQOc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@beaupatrick77,Beau Patrick Coulon,"Smoking Time Jazz Club - ""Percolatin' Blues""",7.9M,12 years,Shot and edited by Beau Patrick Coulon Camera assistance by Nyssa Lyon Special thanks to Colby Guillory and Aaron Dunsay ...,2024-01-29 03:02:11.609004,jazz,New Orleans
/watch?v=uG8YNVcDh4Y&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@Desdemona202,Desdemona202,"Joe Candullo: Jazz From the ""Everglades"" (1926-1928)",No,20 hours,Sadie Green (The Vamp of New Orleans) (Harmony 1926) [19:13] 8. St. Louis Blues (Plaza 1926) [22:21] 9. St. Louis Hop ...,2024-01-29 03:02:11.612655,jazz,New Orleans
/watch?v=uS8iQgLNrAo&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@doreensjazzneworleans8454,Doreens Jazz New Orleans,Doreens Jazz New Orleans is live after Gerald Stone's Funeral!,699,Streamed 1 day,Please subscribe and enjoy. Virtual tips: Venmo@DoreenKetchens or Paypal.me/DoreensJazz (7119) (doreenja@bellsouth.net) ...,2024-01-29 03:02:11.617477,jazz,New Orleans
/watch?v=5qR0GWWWgW4&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@JoeWulfJazz,Joe Wulf swings,"Die 2024 Version ""Buddy Bolden Blues""",No,8 hours,"Interessierst du dich für Blues, Dixieland, Swing und New Orleans Jazz auf höchstem Niveau? Dann bist du hier genau richtig.",2024-01-29 03:02:11.619421,jazz,New Orleans
/watch?v=GZu7rTTqzkE&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@beachfoxlife,beachfoxlife,New Orleans A Vibrant Culture,No,20 hours,Dive into the heart of New Orleans' vibrant culture with our cultural documentary. Experience the city's world-renowned culinary ...,2024-01-29 03:02:11.621714,jazz,New Orleans
/watch?v=uCUmOvew6iw&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@thehappyplace4u,The Happy Place,Lost Bayou Ramblers ☺️🔥🐾 Jazz Fest New Orleans 2023,No,7 hours,I really love love this band and Cajun music in general. Do you know the name of this song? Please like and subscribe ...,2024-01-29 03:02:11.622993,jazz,New Orleans
/watch?v=855HLjzUcKY&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@MrKarunaman,Kari Walker,Benny Benack III and Jeffrey Miller finale song - “Down in New Orleans”,No,9 hours,Benny Benack III and Jeffrey Miller performing on the 2024 Jazz Cruise. Just one of the many collaborative performances on the ...,2024-01-29 03:02:11.625316,jazz,New Orleans
/watch?v=KrdT9QWxlso&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@beachfoxlife,beachfoxlife,New Orleans Unveiled  A Feast for the Senses,No,21 hours,"Dive into the heart of New Orleans' vibrant culture with our exclusive video. Experience the city's famous culinary delights, ...",2024-01-29 03:02:11.629286,jazz,New Orleans
/shorts/AFtS3lOQnsw,/@swing.engine,Swing Engine,PALMA DE MALLORCA JAZZ FESTIVAL 2022  #jazz #swingband #music #dixieland #neworleans,No,8 hours,"We were the opening band for the Palma de Mallorca Jazz Festival 2022, such a great audience =D.",2024-01-29 03:02:11.632187,jazz,New Orleans
/watch?v=8O9FICjaMvM&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@IntergaSports,Interga,Utah Jazz at Charlotte Hornets NBA Live Play by Play Scoreboard /  Interga,1K,Streamed 1 day,... Houston Rockets Los Angeles Lakers vs Memphis Grizzlies Los Angeles Lakers vs New Orleans Pelicans Los Angeles Lakers ...,2024-01-29 03:02:11.635103,jazz,New Orleans
/watch?v=b7M8ZkQma3I&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCELopa4f6VemQvb-lhwfiuQ,Preservation Hall Jazz Band,"Preservation Hall Jazz Band - ""Tailgate Ramble"" at Preservation Hall",926K,13 years,"... camerawork by Ralph Madison, Hubie Vigreaux, Ron Rona editing: Ron Rona Preservation Hall Live New Orleans Jazz Since ...",2024-01-29 03:02:21.889202,jazz,New Orleans
/watch?v=861jOEqVr4Q&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@wwozneworleans,wwozneworleans,Tuba Skinny - Full Set - Jazz & Heritage Center 2022,599K,1 year,"Recorded June 25, 2022 at the New Orleans Jazz & Heritage Center.",2024-01-29 03:02:21.892858,jazz,New Orleans
/watch?v=5lJJz4qT1RQ&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@deanSidlow,deanSidlow,A Celebration Of New Orleans Blues With Hugh Laurie,1.9M,10 years,I do not own this video i just wish to show people the great work of hugh!,2024-01-29 03:02:21.899741,jazz,New Orleans
/watch?v=BuJTn1RQ2us&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@BrianGLoza,Brian G. Loza,Louisiana Blues - The Best Louisiana Sounds,6.4M,6 years,... Talk Too Much 01:45:43 - Slim Harpo - Rainin' In My Heart 01:48:14 - Big Boy Myles - New Orleans 01:50:34 - Charles Sheffield ...,2024-01-29 03:02:21.903039,jazz,New Orleans
/watch?v=Q0NjD0sv8Kc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@lewisluongrelaxation,LewisLuong Relaxation Cafe,Dixieland & Dixieland Jazz: FULL ALBUM (Dixieland Music 1920s Jazz Music Instrumental),207K,6 years,Track 1: Jolly great time (starts at 00:00) Track 2: Summer delights (starts at 3:41) Track 3: One step at a time (starts at 8:28) Track ...,2024-01-29 03:02:21.908889,jazz,New Orleans
/watch?v=xk7bEcTFxRk&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@mcdtube1,Darren McDougal,The Smoking Time Jazz Club - on Royal Street New Orleans,2.5M,13 years,"Just walking out of our hotel in New Orleans, we found this amazing music group playing and dancing. The music was so good, ...",2024-01-29 03:02:21.912004,jazz,New Orleans
/watch?v=fiqWDGq-kTU&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@PLAYaudioTheSmoothJazzChannel,PLAYaudio - Smooth Jazz and more,"50 All Time Jazz Greats [Jazz, Smooth Jazz]",983K,4 months,Here are the 50 most popular (or so) Jazz songs of all times. Almost 4 hours of extraordinary music experience 00:00:00 Take Five ...,2024-01-29 03:02:21.917913,jazz,New Orleans
/watch?v=xgJ3rsL3Vck&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@EscapeOneChannel,Escape One,New Orleans with New Orleans Jazz: Best of New Orleans Jazz Music for New Orleans Jazz Festival,30K,3 years,New Orleans with New Orleans Jazz - best of New Orleans jazz music for New Orleans jazz festival 2020 and New Orleans jazz ...,2024-01-29 03:02:21.921246,jazz,New Orleans
/watch?v=yQv1Imo2QSs&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@CrescentCityMusic,CrescentCityMusic - Norbert Susemihl Jazz Archive,The New Orleans Dance Hall Quartet - Live at the New Orleans Jazz Museum - April 2019,66K,4 years,"Recorded live in April 2019 Norbert Susemihl - trumpet, vocal Chloe Feoranzo - clarinet, vocal Harry Mayronne - piano, Barnaby ...",2024-01-29 03:02:21.924013,jazz,New Orleans
/watch?v=T7Oxz5SJYlo&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@JazzMusicInstitute,Jazz Music Institute,New Orleans Rhythm & Blues Piano,15K,1 year,"Take a trip back to New Orleans with Wil Sargisson, as he teaches the style of New Orleans Rhythm & Blues Piano.",2024-01-29 03:02:21.926887,jazz,New Orleans
/watch?v=B9GCfW0JhoY&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@NOLAJazzMuseum,NOLA Jazz Museum,Secret Six Jazz Band presents the 100th Year Anniversary of King,20K,Streamed 9 months,Live from the New Orleans Jazz Museum.,2024-01-29 03:02:21.929873,jazz,New Orleans
/watch?v=vntkGnpDphQ&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@AvalonJazzBandnyc,Tatiana Eva-Marie & Avalon Jazz Band,Moon Over New Orleans - Avalon Jazz Band,412K,3 years,Here's an original song composed by @TatianaEvaMarieMusic as a love declaration to New Orleans. Vocals - Tatiana Eva-Marie ...,2024-01-29 03:02:30.643495,jazz,New Orleans
/watch?v=JY9dv18Lqbs&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@PureHealingMeditation,Pure Healing Meditation - Relaxing Music,"Belle Street Jazz Traditional New Orleans Jazz for Sleeping, Studying, and Relaxing.",18K,3 years,"Belle Street Jazz Traditional New Orleans Jazz for Sleeping, Studying, and Relaxing. It's perfect for: ✓Studying: Smooth ...",2024-01-29 03:02:30.644949,jazz,New Orleans
/watch?v=XiMYqDD9kXw&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCcu7ANuD9J7hnTQCREqIc4Q,Bruce Springsteen,"Pay Me My Money Down (Live at the New Orleans Jazz & Heritage Festival, 2006)",23M,4 years,"Lyrics: I thought I heard the Captain say, Pay me my money down, Tomorrow is our sailing day, Pay me my money down Oh pay ...",2024-01-29 03:02:30.647669,jazz,New Orleans
/watch?v=vnCV6OQ0ZTA&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@Michel8665,Michel8665,WHEN THE SAINT GO MARCHIN'IN - Jazz NEW ORLEANS.,149K,10 years,WHEN THE SAINT GO MARCHIN'IN - Jazz NEW ORLEANS.,2024-01-29 03:02:30.648993,jazz,New Orleans
/watch?v=Lcg6AfTidgE&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@Houseofhighlights,House of Highlights,"Utah Jazz vs New Orleans Pelicans - Full Game Highlights | January 23, 2023-24 NBA Season",6.4K,4 days,#HouseofHighlights #NBA.,2024-01-29 03:02:30.650308,jazz,New Orleans
/watch?v=m4jU8IQK5b0&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@bessjazz,bessjazz,Billie Holiday & Louis Armstrong - New Orleans,2M,14 years,"(Do you know what it means to miss) New Orleans. Music by Louis Alter, lyrics by Eddie Delange. New Orleans (1947) by Arthur ...",2024-01-29 03:02:30.651797,jazz,New Orleans
/watch?v=ineRQsmfUro&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@VisitNewOrleans504,Visit New Orleans,New Orleans Jazz Fest: Survival Guide,35K,9 years,Visitors coming to New Orleans Jazz Fest: take heed. Listen to these tips from expert festival veterans for what you need to know ...,2024-01-29 03:02:30.655704,jazz,New Orleans
/watch?v=EC8_zcGEZjc&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@doreensjazzneworleans8454,Doreens Jazz New Orleans,Doreen Ketchens Performance with Louisiana Philharmonic Orchestra,1.4M,5 years,"Doreen Ketchens' Performance ""Just a Closer Walk With Thee"" with the Louisiana Philharmonic Orchestra in March 21, 2018 ...",2024-01-29 03:02:30.657150,jazz,New Orleans
/watch?v=8D3KDAL02JE&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@4barbiebarbie,4barbiebarbie,Tuba Skinny/ New Orleans May 2023,346K,5 months,Royal Frenchman Hotel 5/14/23.,2024-01-29 03:02:30.658643,jazz,New Orleans
/watch?v=1K0QN8xy1kM&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCUyVHhyGAR3djWzqlljIN1A,Mumford & Sons,House Of The Rising Sun (Live At New Orleans Jazz Fest) featuring Celisse and Trombone Shorty,771K,7 months,House Of The Rising Sun Live At New Orleans Jazz Fest featuring Trombone Shorty and Celisse Follow Mumford & Sons: ...,2024-01-29 03:02:30.660210,jazz,New Orleans
/shorts/7GteFfrr3fc,/@realfoodtraveler,Real Food Traveler Magazine,Friday Lunch at Galatoire's in New Orleans,16K,4 years,"You could grab a bite to eat. Or you could experience the Friday Lunch at Galatoire's, a classic restaurant in New Orleans.",2024-01-29 03:02:30.661614,jazz,New Orleans
/watch?v=ajHottEhREs&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@larcollins,Laurie-Anne Collins,New Orleans Traditional Jazz Band - New Orleans style funeral procession,359K,11 years,New Orleans Traditional Jazz Band - New Orleans style funeral procession.,2024-01-29 03:02:30.663176,jazz,New Orleans
/watch?v=kJ3BAF_15yQ&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/channel/UCORIeT1hk6tYBuntEXsguLg,PostmodernJukebox,"""Sweet Child O' Mine"" - New Orleans Style Guns N' Roses Cover ft. Miche Braden",12M,9 years,"Our friend Miche Braden returned to help us show what Guns N' Roses ""Sweet Child O' Mine"" would have sounded like if New ...",2024-01-29 03:02:30.666549,jazz,New Orleans
/watch?v=AqSO3KySDVU&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@VisitNewOrleans504,Visit New Orleans,Snug Harbor: Great Jazz and New Orleans Fine Dining,7.3K,13 years,Want to get the inside look at New Orleans? GoNOLA is a blog written by locals for you. So check out what we think you should do ...,2024-01-29 03:02:30.668010,jazz,New Orleans
/watch?v=xQrjbZjiw6c&pp=ygUQamF6eiBOZXcgT3JsZWFucw%3D%3D,/@wwozneworleans,wwozneworleans,New Orleans Jazz Vipers - Full Set - Live from WWOZ (2019),15K,4 years,"Recorded by WWOZ on Monday, February 4, 2019. http://wwoz.org.",2024-01-29 03:02:30.669240,jazz,New Orleans
/watch?v=qHSvOyFoWT4&pp=ygUMamF6eiBDaGljYWdv,/@SM3-eq1jr,Smooth Jazz BGM,Chicago Night Jazz - Relaxing Smooth Piano Jazz & Tender Jazz Music | Smooth Night Jazz BGM,1M,9 months,Chicago Night Jazz - Relaxing Smooth Piano Jazz & Tender Jazz Music | Smooth Night Jazz BGM #nightjazz #sleepmusic ...,2024-01-29 03:02:49.106163,jazz,Chicago
/watch?v=LcZFhbhAxDc&pp=ygUMamF6eiBDaGljYWdv,/@RelaxMusicRecords,Relax Music,Relax Music - Chicago JAZZ - Relaxing Lounge Bar Instrumental,179K,2 years,"Jazz and Bossa Nova Music is perfect to assist your relaxation, reading, studying, work, sleeping, focusing, stress relief, romantic ...",2024-01-29 03:02:49.109454,jazz,Chicago
/watch?v=zTjoZmgbFy8&pp=ygUMamF6eiBDaGljYWdv,/@JazzCoffeeShopBGM,Jazz Coffee Shop BGM,Chicago Night Jazz ☕ Relaxing Smooth Piano Jazz & Tender Jazz Music ☕ Smooth Night Jazz BGM,307K,Streamed 4 months,Chicago Night Jazz ☕ Relaxing Smooth Piano Jazz & Tender Jazz Music ☕ Smooth Night Jazz BGM ☕ What could be better ...,2024-01-29 03:02:49.112340,jazz,Chicago
/watch?v=CaFb9PmrwLQ&pp=ygUMamF6eiBDaGljYWdv,/@buyyouhappiness8921,Coffee Jazz Music,Chicago Night Jazz - Slow Sax Jazz Music - Smooth Jazz Music - Tender Jazz Music - Background Music,10K,8 months,Chicago Night Jazz - Slow Sax Jazz Music - Smooth Jazz Music - Tender Jazz Music - Background Music Chicago Night Jazz is ...,2024-01-29 03:02:49.115881,jazz,Chicago
/watch?v=UqifmbHGyC8&pp=ygUMamF6eiBDaGljYWdv,/@SM3-eq1jr,Smooth Jazz BGM,Chicago Night Jazz - Relaxing Smooth Ethereal Jazz Piano - Tender Jazz Music - Background Jazz Music,29K,6 months,Chicago Night Jazz - Relaxing Smooth Ethereal Jazz Piano - Tender Jazz Music - Background Jazz Music Immerse yourself in the ...,2024-01-29 03:02:49.119188,jazz,Chicago
/watch?v=swFbtDuLD_o&pp=ygUMamF6eiBDaGljYWdv,/@relaxingplacemusic3415,Relaxing Place Music,Night in Chicago - SMOOTH JAZZ- (1HOUR) 4K,42K,3 years,The influence of jazz is due to the fact that Chicago was a city of industry during the 20th Century. Young workers from around the ...,2024-01-29 03:02:49.123033,jazz,Chicago
/watch?v=tM0sxOAu7mc&pp=ygUMamF6eiBDaGljYWdv,/@fantasticmusicyoutube,Fantastic Music,Chicago | Jazzhop,1.8M,5 years,© For any Copyright Claim : mailfantasticmusic@gmail.com --------------------------------------------------------------- ♫ Tracklist ♫ 00:00 ...,2024-01-29 03:02:49.128516,jazz,Chicago
/watch?v=YJ30w9R3XEY&pp=ygUMamF6eiBDaGljYWdv,/@xRaymondCx,Rayted_R,Smooth Jazz Chill Out Lounge 2009 [HD],6.3M,10 years,Good music shouldn't be in low quality. Enjoy :) Please use an ad blocker (like uBlock Origin) so that the greedy copyrighters don't ...,2024-01-29 03:02:49.132491,jazz,Chicago
/watch?v=vSK3KmqwYjY&pp=ygUMamF6eiBDaGljYWdv,/@BabyOliviaGetSomeSleep,"Baby Olivia, Get Some Sleep",CHICAGO 4K TOUR AND JAZZ MUSIC 4K JAZZ | ジャズ | work jazz,18K,11 months,"Playlist video in which we introduce our baby Olivia to some of the most amazing places in the world, places we plan to visit one ...",2024-01-29 03:02:49.136018,jazz,Chicago
/watch?v=jWfax0-3k8A&pp=ygUMamF6eiBDaGljYWdv,/@jmartradio,jmart.radio,Smooth Jazz Grooves vol.1 (Relaxing Chill Jazz Music),4M,5 years,"A compilation of smooth jazz music to relax,chill & vibe to Compiled, Mixed & Arranged by j.mart Copyright Disclaimer Under ...",2024-01-29 03:02:49.139155,jazz,Chicago
/watch?v=yYet1Ec3B6U&pp=ygUMamF6eiBDaGljYWdv,/@johnkenneth930,johnkenneth930,Smooth Jazz Chicago Illinois,226K,8 years,Smooth Jazz for Chicago.,2024-01-29 03:02:49.142246,jazz,Chicago
/watch?v=Em1JNrdltXo&pp=ygUMamF6eiBDaGljYWdv,/@jazzycoffee2343,Jazzy Coffee,"Relax In A Luxury Chicago Apartment - Smooth Jazz Piano Music for Work, Stress Relief and Study",96K,1 year,"Relax In A Luxury Chicago Apartment - Smooth Jazz Piano Music for Work, Stress Relief and Study. Jazz music resounds in a ...",2024-01-29 03:02:49.145289,jazz,Chicago
/watch?v=c9xtkAZSK50&pp=ygUMamF6eiBDaGljYWdv,/channel/UCNJFXYXkXt_P8bJUxb21MpA,Dr. SaxLove,Motown Jazz - Smooth Jazz Music & Jazz Instrumental Music for Relaxing and Study | Soft Jazz,12M,5 years,Thanks for listening to this smooth jazz instrumental music. Please subscribe! Dr. SaxLove Channel: ...,2024-01-29 03:02:49.149078,jazz,Chicago
/watch?v=pXAlGJoaxio&pp=ygUMamF6eiBDaGljYWdv,/@jazzycoffee2343,Jazzy Coffee,"4K Cozy Bedroom in Chicago City Night - Relaxing Jazz Music for Sleep, Study, Focus, Work",139K,5 months,"4K Cozy Bedroom in Chicago City Night - Relaxing Jazz Music for Sleep, Study, Focus, Work. As you relax on the Cozy Balcony, ...",2024-01-29 03:02:49.151455,jazz,Chicago
/watch?v=6aFxA699pRA&pp=ygUMamF6eiBDaGljYWdv,/@CodePioneers,Code Pioneers,Morning Coding in Chicago | LoFi Jazz Hip-Hop [Code - Relax - Study],651K,3 years,🎚️ Mixed by: Dion Lewis ♫ TRACK LIST: https://spoti.fi/3829DZn 00:00 | Shoes Off - Gustaav | https://spoti.fi/3822vME 01:56 ...,2024-01-29 03:02:49.156236,jazz,Chicago
/watch?v=8grJjiWMN9M&pp=ygUMamF6eiBDaGljYWdv,/@buyyouhappiness8921,Coffee Jazz Music,Chicago Night Jazz - Smooth Night Jazz & Soft Saxophone Jazz Music | Relaxing Background Music,7.1K,9 months,Chicago Night Jazz - Smooth Night Jazz & Soft Saxophone Jazz Music | Relaxing Background Music Experience the vibrant ...,2024-01-29 03:02:49.159711,jazz,Chicago
